"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",21074,"SANTA FE Nº 7","Santa Fe","Nacional","2020","12","SEDAN 4 PUERTAS","37","RENAULT","3T","LOGAN PH2 INTENS 1.6","1","Privado","Física","LAGUNA PAIVA","SANTA FE","Femenino","1977","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",21074,"SANTA FE Nº 7","Santa Fe","Protocolo 21","2020","04","RURAL 5 PUERTAS","047","FORD","B61","ECOSPORT SE 1.5L MT N","1","Privado","Física","RECREO","SANTA FE","Masculino","1967","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",21074,"SANTA FE Nº 7","Santa Fe","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","764","ONIX 1.0T AT PREMIER","1","Privado","Física","LAGUNA PAIVA","SANTA FE","Masculino","1949","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",21074,"SANTA FE Nº 7","Santa Fe","Protocolo 21","2020","05","SEDAN 5 PUERTAS","130","TOYOTA","912","ETIOS XLS 1.5 6M/T","1","Privado","Física","SAN JOSE DEL RINCON","SANTA FE","Femenino","1991","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",21074,"SANTA FE Nº 7","Santa Fe","Protocolo 21","2019","13","FURGON","063","IVECO","499","DAILY 50C17 VETRATO","2","Público","Jurídica","RECREO","SANTA FE","No aplica","1970","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2020-04-30","2020-04-30",21074,"SANTA FE Nº 7","Santa Fe","Nacional","2020","20","PICK-UP","68","TOYOTA","98","HILUX 4X4 C/S DX 2.4 TDI 6 M/T","1","Privado","Física","ANGEL GALLARDO","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-23","2020-04-23",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2020","31","SEMIRREMOLQUE","BL","OMBU","85","SBVT3E1+1+1","1","Privado","Jurídica","ROLDAN","SANTA FE","No aplica","2015","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2020-04-23","2020-04-23",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2020","31","SEMIRREMOLQUE","BL","OMBU","85","SBVT3E1+1+1","1","Privado","Jurídica","ROLDAN","SANTA FE","No aplica","2015","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2020-04-23","2020-04-23",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2020","31","SEMIRREMOLQUE","BL","OMBU","85","SBVT3E1+1+1","1","Privado","Jurídica","ROLDAN","SANTA FE","No aplica","2015","No aplica",100,"82",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",21075,"SAN LORENZO Nº 4","Santa Fe","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","701","ONIX JOY 5P 1.4 N LS MT +","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1952","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2020","93","CHASIS CON CABINA DORMITORIO","67","IVECO","DY","170E30NLA31","1","Privado","Jurídica","CORONEL ARNOLD","SANTA FE","No aplica","2020","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22001,"AÑATUYA","Santiago del Estero","Nacional","2020","31","SEMIRREMOLQUE","BL","OMBU","15","SBVT3E2+1","1","Privado","Física","AÑATUYA","SGO.DEL ESTERO","Masculino","1990","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22001,"AÑATUYA","Santiago del Estero","Nacional","2020","30","ACOPLADO","BL","OMBU","58","ABV4E960","1","Privado","Física","BANDERA","SGO.DEL ESTERO","Masculino","1959","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22001,"AÑATUYA","Santiago del Estero","Protocolo 21","2020","02","SEDAN 4 PUERTAS","024","CHEVROLET","771","ONIX PLUS 1.0T MT PREMIER","1","Privado","Física","SUNCHO CORRAL","SGO.DEL ESTERO","Masculino","1988","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22002,"FRIAS","Santiago del Estero","Importado","2020","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","780","FM 330 6X2T","1","Privado","Jurídica","FRIAS","SGO.DEL ESTERO","No aplica","1999","No aplica",100,"86",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22002,"FRIAS","Santiago del Estero","Importado","2020","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","780","FM 330 6X2T","1","Privado","Jurídica","FRIAS","SGO.DEL ESTERO","No aplica","1999","No aplica",100,"86",""
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22003,"SANTIAGO DEL ESTERO Nº 1","Santiago del Estero","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Masculino","1981","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22003,"SANTIAGO DEL ESTERO Nº 1","Santiago del Estero","Nacional","2020","20","PICK-UP","68","TOYOTA","AB","HILUX 4X2 D/C SRV 2.8 TDI 6 M/T","1","Privado","Física","LORETO","SGO.DEL ESTERO","Masculino","1983","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22006,"LA BANDA Nº 1","Santiago del Estero","Protocolo 21","2019","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","LA INVERNADA SUR","SGO.DEL ESTERO","Femenino","1989","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22006,"LA BANDA Nº 1","Santiago del Estero","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","LA BANDA","SGO.DEL ESTERO","Femenino","1986","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22006,"LA BANDA Nº 1","Santiago del Estero","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","LA BANDA","SGO.DEL ESTERO","Masculino","1965","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22007,"SANTIAGO DEL ESTERO Nº 2","Santiago del Estero","Nacional","2020","22","FURGON","37","RENAULT","3B","KANGOO II EXPRESS CONFORT 1.6 SCE","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Masculino","1978","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22007,"SANTIAGO DEL ESTERO Nº 2","Santiago del Estero","Protocolo 21","2020","13","FURGON","112","RENAULT","949","NUEVO MASTER L1H1 AA","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Femenino","1952","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22007,"SANTIAGO DEL ESTERO Nº 2","Santiago del Estero","Protocolo 21","2020","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","651","VIRTUS TRENDLINE 1.6 MSI 110CV","1","Privado","Física","TERMAS DE RIO HONDO","SGO.DEL ESTERO","Femenino","1952","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22007,"SANTIAGO DEL ESTERO Nº 2","Santiago del Estero","Protocolo 21","2019","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","637","POLO COMFORTLINE 1.6 MSI 110CV","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Femenino","1977","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22007,"SANTIAGO DEL ESTERO Nº 2","Santiago del Estero","Nacional","2020","40","TODO TERRENO","68","TOYOTA","AJ","SW4 4X4 SRX 2.8 TDI 6 A/T 7A","1","Privado","Jurídica","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","No aplica","2012","No aplica",100,"86",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22007,"SANTIAGO DEL ESTERO Nº 2","Santiago del Estero","Protocolo 21","2019","04","RURAL 5 PUERTAS","112","RENAULT","B01","CAPTUR INTENS 1.6 CVT","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Masculino","1955","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Importado","2020","04","RURAL 5 PUERTAS","112","RENAULT","A17","DUSTER PH2 EXPRESSION 1.6","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Femenino","1952","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Nacional","2020","20","PICK-UP","68","TOYOTA","AF","HILUX 4X2 C/S DX 2.4 TDI 6 M/T","1","Privado","Jurídica","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","No aplica","1990","No aplica",100,"86",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","532","TAKE UP! 1.0 MPI","1","Privado","Física","CAPITAL","SGO.DEL ESTERO","Femenino","1987","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","669","GOL TREND COMFORTLINE 1.6 GAS 101CV MQ","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Femenino","1950","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Protocolo 21","2020","02","SEDAN 4 PUERTAS","130","TOYOTA","A58","COROLLA 2.0 SEG CVT","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Masculino","1979","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Protocolo 21","2020","04","RURAL 5 PUERTAS","151","JEEP","102","RENEGADE LONGITUDE 1.8L AT6 AUTOMATICO","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Masculino","1981","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","758","ONIX JOY BLACK 1.4 MT","1","Privado","Física","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","Femenino","1977","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",22010,"LA BANDA Nº 2","Santiago del Estero","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","697","T-CROSS COMFORTLINE 1.6 MSI 110CV","1","Privado","Física","LA BANDA","SGO.DEL ESTERO","Masculino","1967","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",22010,"LA BANDA Nº 2","Santiago del Estero","Protocolo 21","2020","04","RURAL 5 PUERTAS","112","RENAULT","A61","CAPTUR INTENS 2.0","1","Privado","Física","LA BANDA","SGO.DEL ESTERO","Femenino","1972","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","449","G410 A4X2","1","Privado","Física","CONCEPCION","TUCUMAN","Femenino","1997","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","130","TOYOTA","908","ETIOS X 1.5 6M/T","1","Privado","Física","CONCEPCION","TUCUMAN","Femenino","1975","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","130","TOYOTA","912","ETIOS XLS 1.5 6M/T","1","Privado","Física","CONCEPCION","TUCUMAN","Masculino","1974","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Nacional","2020","22","FURGON","37","RENAULT","3L","KANGOO II EXPRESS CONFORT 5A 1.6 SCE","1","Privado","Física","EL POLEAR","TUCUMAN","Femenino","1989","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Nacional","2020","17","SEDAN 5 PUERTAS","37","RENAULT","3E","KANGOO II LIFE 1.6 SCE","1","Privado","Física","CONCEPCION","TUCUMAN","Femenino","1950","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Nacional","2020","12","SEDAN 4 PUERTAS","37","RENAULT","3R","LOGAN PH2 LIFE 1.6","1","Privado","Física","MONTEROS","TUCUMAN","Masculino","1973","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","104","PEUGEOT","856","208 FELINE 1.6 TIPTRONIC 6 115","1","Privado","Física","CONCEPCION","TUCUMAN","Femenino","1991","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","698","T-CROSS TRENDLINE 1.6 MSI 110CV","1","Privado","Física","AGUILARES","TUCUMAN","Femenino","1977","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","CONCEPCION","TUCUMAN","Masculino","1969","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",23001,"CONCEPCION","Tucumán","Protocolo 21","2019","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","644","POLO HIGHLINE 1.6 MSI 110CV","1","Privado","Física","CONCEPCION","TUCUMAN","Masculino","1988","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","848","MOBI 1.0 8V WAY","1","Privado","Física","ARCADIA","TUCUMAN","Masculino","1984","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","AGUILARES","TUCUMAN","Femenino","1975","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-30","2020-04-30",23001,"CONCEPCION","Tucumán","Nacional","2020","20","PICK-UP","68","TOYOTA","98","HILUX 4X4 C/S DX 2.4 TDI 6 M/T","1","Privado","Física","AGUILARES","TUCUMAN","Masculino","1992","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","02","SEDAN 4 PUERTAS","047","FORD","B45","KA SEDAN SEL","1","Privado","Física","CONCEPCION","TUCUMAN","Femenino","1975","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","02","SEDAN 4 PUERTAS","047","FORD","B45","KA SEDAN SEL","1","Privado","Física","MONTEROS","TUCUMAN","Masculino","1974","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",23001,"CONCEPCION","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","762","ONIX 1.2 MT","1","Privado","Física","RIO SECO","TUCUMAN","Femenino","1953","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",23001,"CONCEPCION","Tucumán","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","MONTEROS","TUCUMAN","Masculino","1964","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",23001,"CONCEPCION","Tucumán","Nacional","2020","30","ACOPLADO","AF","HERMANN","HN","BARANDA VOLCABLE A.BV.4E.11","1","Privado","Física","CONCEPCION","TUCUMAN","Femenino","1997","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","104","PEUGEOT","861","208 ALLURE 1.6 115","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1983","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","638","POLO TRENDLINE 1.6 MSI 110CV","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1982","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","04","RURAL 5 PUERTAS","151","JEEP","092","RENEGADE 1.8L SPORT","1","Privado","Física","LAS TALITAS","TUCUMAN","Masculino","1977","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","669","GOL TREND COMFORTLINE 1.6 GAS 101CV MQ","1","Privado","Física","LAS TALITAS","TUCUMAN","Masculino","1971","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","849","MOBI 1.0 8V EASY","1","Privado","Física","TAFI VIEJO","TUCUMAN","Masculino","1963","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","112","RENAULT","A83","KWID ZEN 1.0","1","Privado","Física","SAN  MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1967","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23002,"TUCUMAN Nº 1","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","104","PEUGEOT","861","208 ALLURE 1.6 115","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Femenino","1978","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1990","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1956","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","02","SEDAN 4 PUERTAS","024","CHEVROLET","773","ONIX PLUS 1.2 MT","1","Privado","Física","B° AGEF - SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1971","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","669","GOL TREND COMFORTLINE 1.6 GAS 101CV MQ","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1985","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2020","22","FURGON","34","PEUGEOT","NS","PARTNER CONFORT 1.6 HDI 92","1","Privado","Física","LAS TALITAS","TUCUMAN","Masculino","1953","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2020","22","FURGON","34","PEUGEOT","NV","PARTNER CONFORT 1.6","1","Privado","Física","B° LOS SAUCES - LAS TALITAS","TUCUMAN","Masculino","1991","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","104","PEUGEOT","881","2008 FELINE 1.6 TIPTRONIC AM20","1","Privado","Física","B°LOMAS DE TAFI-TAFI VIEJO","TUCUMAN","Femenino","1974","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","B°TIRO FEDERAL-S.M.DE TUCUMAN","TUCUMAN","Femenino","1978","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","047","FORD","A86","KA S 1.5L","1","Privado","Física","B°LOMAS DE TAFI-TAFI VIEJO","TUCUMAN","Femenino","1961","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","047","FORD","A86","KA S 1.5L","1","Privado","Física","VILLA MARIANO MORENO-LAS TALITAS","TUCUMAN","Masculino","2020","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","7D","AMAROK DC TDI 140 CV M 4X2 EU5","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1980","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2020","20","PICK-UP","19","FORD","ZH","RANGER DC 4X2 XLS 3.2L D","1","Privado","Física","TAFI VIEJO","TUCUMAN","Femenino","1967","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","762","ONIX 1.2 MT","1","Privado","Física","B° LOMA LINDA - TAFI VIEJO","TUCUMAN","Masculino","1981","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",23004,"TUCUMAN Nº 3","Tucumán","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","7D","AMAROK DC TDI 140 CV M 4X2 EU5","1","Privado","Física","TRANCAS","TUCUMAN","Masculino","1981","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23004,"TUCUMAN Nº 3","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","S. M. DE TUCUMAN","TUCUMAN","Masculino","1992","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23004,"TUCUMAN Nº 3","Tucumán","Protocolo 21","2020","02","SEDAN 4 PUERTAS","130","TOYOTA","912","ETIOS XLS 1.5 6M/T","1","Privado","Física","S. M. DE TUCUMAN","TUCUMAN","Femenino","1958","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23004,"TUCUMAN Nº 3","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","112","RENAULT","A83","KWID ZEN 1.0","1","Privado","Física","S. M. DE TUCUMAN","TUCUMAN","Masculino","1954","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",23004,"TUCUMAN Nº 3","Tucumán","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","S. M. DE TUCUMAN","TUCUMAN","Femenino","1950","ARGENTINA",100,"90","ARG"
